Symbol,casTLE_Effect,pvalue
Ugt1a8,-4.603333333,0.00695
Foxr1,1.113841667,0.00697
Tmem53,-0.087285714,0.00703
Steap4,-3.233333333,0.00707
Nkiras1,3.5626,0.00708
1700020N15Rik,-5.935,0.00714
Gm6812,-5.935,0.00714
Szrd1,-7.445,0.00714
Zfp131,-2.518,0.0072
2010109A12Rik,5.365666667,0.00721
Synb,-1.0571,0.00722
Gm6509,-3.784,0.00726
Mip,-0.3949535,0.00731
Dkk1,-0.792,0.00733
Neu1,-1.9051,0.00735
Vmn1r60,-3.333333333,0.00737
Trak2,3.858333333,0.00745
Pou4f3,2.382,0.00749
Ugt1a1,-3.910333333,0.00749
Nupr1l,-2.181333333,0.0075
Sbsn,-5.493333333,0.0075
Ighv1-9,-2.554,0.00753
Catsper1,0.243166667,0.00777
Igkv17-121,-8.075,0.00782
Defb13,3.38,0.00787
GM10083,-5.56,0.00788
Ms4a2,-3.635,0.00793
Ankrd61,-10.13,0.00798
Sync,3.83975,0.00806
Trav12-3,4.93,0.00807
Gm9844,-3.42,0.00818
Gm1968,3.9775,0.00824
GM7292,-2.686666667,0.00824
C130026L21Rik,4.5795,0.00831
1700066M21Rik,-7.445,0.00833
Edf1,-6.3625,0.00837
Cabp1,-0.7685,0.00841
Acsm1,-1.95,0.00844
Batf3,5.155,0.00852
OLFR1328,-3.156,0.00859
Hist1h3c,2.600375,0.00867
Ube2v1,-3.2325,0.00869
Gm10490,-1.446142857,0.00873
Gm5612,-9.04,0.00873
Krtap19-9a,3.1834,0.00873
Bambi,-0.5128,0.00879
Trappc9,8.71,0.00888
Ssxb10,-7.98,0.0089
Igfbp1,6.871,0.00891
Exosc8,-3.016,0.00897
Mtmr9,2.57125,0.00901
Oas1h,-8.07,0.00906
1500011B03Rik,-4.81,0.00907
Ndufb2,-3.693333333,0.00909
Lrrc74a,4.56,0.00916
Rassf10,-6.095333333,0.00917
Vti1b,-4.88,0.0092
Cxcl1,-2.856666667,0.00928
Snx18,4.523333333,0.0093
1700060C20Rik,-4.396,0.00935
Mup10,-4.13,0.00937
Gm10153,-2.726666667,0.00942
Stk26,-4.0628,0.00942
Gmfg,-0.68,0.00951
Trav14-3,-5.8725,0.00951
Setd5,2.52,0.0096
Cd99l2,-0.62,0.00965
1700029H14Rik,-1.043333333,0.00966
Nudt15,8.605,0.00966
Gm973,-5.386666667,0.00969
Scmh1,-0.25925,0.00969
Gm20498,-7.1,0.0097
GM17530,-5.285,0.0097
Robo2,-2.3488,0.00988
Nr4a3,5.9516,0.00998
Surf1,-5.51,0.0101
Tpm3,-2.682,0.0101
Ap5b1,-3.36,0.0103
Atxn1l,-2.9978,0.0103
Cyb5r1,2.9975,0.0103
Zfp511,1.641428571,0.0103
Dcdc2b,-5.63,0.0104
Zrsr2,-2.484833333,0.0104
Borcs6,-5.29,0.0105
Cuedc1,-3.083333333,0.0105
Pithd1,-4.4855,0.0105
Zfand5,-3.806666667,0.0105
Fam219a,-4.396666667,0.0106
Itgb4,-4.801666667,0.0106
Nudt3,-4.743333333,0.0106
4930504O13Rik,4.9355,0.0107
Adamtsl1,4.4825,0.0107
Med28,-2.684934286,0.0107
Mup4,-4.19,0.0107
Syt12,-5.1086,0.0107
Tank,1.905,0.0107
Irf2,-4.158,0.0108
Kcnma1,4.698,0.0108
Mtss1l,-3.73,0.0108
Smpd5,-1.235,0.0108
Ckap2l,-3.526666667,0.0109
Spn,-5.027,0.011
Fam69a,-0.444666667,0.0111
Loxhd1,4.15,0.0111
Tsacc,-2.1996,0.0111
Cdc40,-2.929075,0.0112
Creb5,2.893333333,0.0112
Gm13941,4.1364,0.0112
Fbxl16,-4.74,0.0113
Cask,2.8925,0.0114
Olfr483,-2.335666667,0.0115
TAAR8B,-4.87,0.0115
Gm8439,-5.385,0.0117
Gm9938,-2.764,0.0117
Phyhip,-6.185,0.0119
Adk,-4.154857143,0.012
AF366264,4.439,0.012
Gm21789,-6.19,0.012
Serpinb6d,-0.752,0.012
Pfas,-7.143333333,0.0121
Agpat3,-3.118125,0.0122
Chst11,-0.129333333,0.0122
Rpl10l,2.639111111,0.0122
Zswim6,6.413333333,0.0122
Sh3rf3,-3.1825,0.0124
Dnajc22,4.215,0.0126
Fthl17a,-7.795333333,0.0126
Gphb5,7.44,0.0126
Isoc1,-1.703333333,0.0126
Krtap7-1,0.740125,0.0126
Gm5640,-3.625666667,0.0127
Olfr199,-2.98,0.0127
Ces2d-ps,4.693333333,0.0129
Fam122a,-3.56625,0.0129
Slc25a32,4.936333333,0.0129
2700081O15Rik,-4.32775,0.013
GM20808,-6.585,0.013
Ajuba,3.6275,0.0131
F830045P16Rik,-7.764,0.0132
Gm26657,-4.0063,0.0132
Mmadhc,-6.606666667,0.0132
Vmn1r230,-7.39,0.0132
Ccdc105,4.409,0.0133
Hpn,-3.61225,0.0133
Pdx1,-0.9838,0.0134
Cope,-3.4605,0.0135
Npy,-1.88,0.0135
Stk16,-2.7468,0.0135
Gabra2,3.0206,0.0137
Ngb,3.051444444,0.0137
Gm9848,-7.125,0.0138
Map7,4.46425,0.0138
Myocd,0.02375,0.0138
Cyp4a32,-4.409142857,0.0139
Dppa3,-6.15,0.0139
Gem,-4.7315,0.0139
Plcg1,-1.4016,0.0139
Rexo1,-3.14,0.0139
Trappc2l,3.9868,0.014
Ece2,5.633333333,0.0142
Vmn2r113,-8.625,0.0142
Arfgap1,3.4164,0.0143
Rnmt,-1.216833333,0.0143
Pla2g6,-1.1654,0.0144
Abraxas1,-3.77,0.0145
Bbox1,1.406666667,0.0145
Prex1,-2.266666667,0.0145
Llph,-0.77725,0.0146
Morn2,-3.078425,0.0146
AY761185,-4.47,0.0147
Gm19402,5.125,0.0147
Olfr810,-4.508366667,0.0147
Gm21973,6.38,0.0148
H2al3,-4.046666667,0.0148
Olfr1336,5.115,0.0148
H2-Ke6,-0.121444444,0.0149
Gm5546,-1.971666667,0.015
Hnf4a,-2.0728,0.015
Taf3,-1.731571429,0.015
Caln1,-7.39,0.0151
Csrnp2,-3.18,0.0151
Gm765,-6.395,0.0152
C1qtnf4,-2.8585,0.0153
Soat1,-1.338,0.0153
Fuom,3.242,0.0154
M1ap,5.916666667,0.0154
Ampd2,-1.86925,0.0155
Exoc3l2,-0.974,0.0155
Sult2b1,-1.5028,0.0155
Speer4f2,-6.62,0.0157
Srsx,-4.39,0.0157
Zfp429,0,0.0159
Zfp971,3.333,0.0159
Gm10300,4.1775,0.016
Slc23a3,-0.5753875,0.016
Slc27a3,-0.4103,0.016
Wee2,-1.982333333,0.016
Pla2g12a,2.973333333,0.0161
Prps1,6.075,0.0161
Sh3bgrl3,-6.5095,0.0161
AU015836,2.683333333,0.0162
Mylk,1.992857143,0.0162
Tmed5,-4.338333333,0.0162
Ube2l6,3.62675,0.0163
Gm3002,-6.76,0.0164
Gls2,2.334875,0.0165
Sprr2b,-2.588971429,0.0165
Gm2000,-6.305,0.0166
Akap2,-2.768166667,0.0167
Rasa1,-1.518285714,0.0167
Bche,3.319125,0.0168
Pdcd5,-1.197571429,0.017
Rfx8,-0.6530625,0.017
Tsta3,-2.758,0.017
Snrpe,-4.31,0.0172
Bend7,-2.758766667,0.0174
Capza1,3.3018,0.0174
Pigq,1.71615,0.0174
Gm11756,-6.895,0.0175
Meikin,-5.175,0.0175
Uqcr11,4.455142857,0.0175
Blvrb,1.69,0.0177
Syt2,-3.696666667,0.0177
Gm3252,-5.253333333,0.018
Gm3629,-5.253333333,0.018
Igkv4-63,-3.975,0.018
Ercc5,4.87,0.0182
Gm21974,-4.075,0.0182
Gm8730,-7.03,0.0182
Mprip,-1.277888889,0.0182
N4bp2l1,-1.135,0.0182
Acat3,-2.928571429,0.0183
Ahsa1,4.124666667,0.0183
Gdf9,-2.1512,0.0183
Il1rl1,-0.8994,0.0184
Lce1i,4.8185,0.0184
Ahdc1,1.963333333,0.0185
Ndufaf4,-7.975,0.0186
Dcx,2.008,0.0187
Vsnl1,0.833333333,0.0187
Aph1c,-4.208666667,0.0188
Cln6,-4.32,0.0188
Ptrh1,2.975,0.0188
Stx1b,2.5304,0.0188
Zic3,-1.0425,0.0188
Zxdb,-2.049666667,0.0189
Dbp,-0.296166667,0.019
Irak3,2.206875,0.019
Ier5,-2.542,0.0191
Serpinb9e,-3.0725,0.0191
Upk2,-1.359142857,0.0191
Aldh3a1,1.3916,0.0192
Nxf7,-3.73,0.0192
Gale,-8.105,0.0193
Spata31d1a,2.4675,0.0193
Tnnt2,-1.598116667,0.0193
D230025D16Rik,2.903333333,0.0194
Gad1,-4.01,0.0195
Gm5936,-6.785,0.0195
Ugt1a2,-2.73336,0.0195
Smpdl3a,-3.634,0.0196
Arid3b,-2.1215,0.0197
Coa5,-4.7025,0.0197
Gm8225,5.146666667,0.0198
Rpl21-ps6,-3.143333333,0.0198
Vegfa,5.188,0.0198
Ydjc,-1.645,0.0198
Agr2,-0.876714286,0.0199
Ctla2a,-8.47,0.0201
L1td1,-7.41,0.0201
Nfkbid,-4.598666667,0.0201
Ddt,-5.136,0.0202
Edrf1,-4.74,0.0202
Krt19,-5.03675,0.0202
Trav9-1,-2.764333333,0.0202
Trav9d-1,-2.764333333,0.0202
Dennd4c,-0.2,0.0203
Hcst,-2.008166667,0.0203
Musk,2.280777778,0.0203
Vdac3-ps1,-1.300542857,0.0203
Gm6614,-4.61,0.0204
Hbq1b,-2.42,0.0204
Chsy1,-6.945,0.0205
Gm6605,-2.656666667,0.0205
Smad2,-1.687014286,0.0205
Xpc,5.233333333,0.0206
SH2D1B1,-2.53125,0.0206
Egflam,4.05175,0.0207
Ptprg,-3.418666667,0.0207
Commd7,-3.433666667,0.0208
Olfr596,-1.673333333,0.0209
Uvssa,-3.576666667,0.021
BC030500,-2.945714286,0.0211
Grifin,4.91,0.0212
Ndufa12,3.9082,0.0212
Ighv2-4,-3.303333333,0.0213
Bcl2a1b,-1.65,0.0214
Fbxo9,-3.466666667,0.0214
Zbtb17,-3.755666667,0.0214
Olfr583,5.275,0.0215
Rrs1,-3.905,0.0215
Rpl13a-ps1,6.375,0.0216
Borcs5,-1.543,0.0218
Vmn1r61,4.276666667,0.0218
B430218F22Rik,-3.221666667,0.0219
GM10304,4.272,0.0219
Gm5415,-8.38,0.022
Olfr203,-7.99,0.022
Psg26,-7.397333333,0.022
Abcc6,-1.04125,0.0221
Gm20877,-8.445,0.0221
Mief1,3.493666667,0.0222
Nt5c,2.43025,0.0222
Tmem268,-3.3836,0.0222
Klk9,5.473333333,0.0223
Sec24a,-4.245,0.0223
TRBV4,2.722,0.0223
Lrfn4,-0.3403625,0.0224
4930546C10Rik,-2.8,0.0225
Amfr,4.411614286,0.0226
Aco2,-2.212857143,0.0227
Gm10338,-8.195,0.0228
Gm5795,-8.195,0.0228
Ighv14-3,3.29,0.0228
Shprh,4.624,0.0228
Angel1,0.799,0.0229
C1qtnf9,-0.129542857,0.0229
Kif2a,4.0725,0.0229
Tspear,-1.282142857,0.0229
9430015G10Rik,-2.5022,0.023
Eif3d,-1.5325,0.023
Olfr714,-0.1425,0.023
VMN1R24,3.072333333,0.023
Prpf6,0.211,0.0231
Syf2,-4.133333333,0.0231
Mpp6,2.439,0.0232
Prg4,-4.056666667,0.0232
11-Mar,-1.745,0.0233
1700120B22Rik,-4.956666667,0.0233
Rad9b,4.415,0.0233
Snf8,5.6,0.0233
Olfr102,3.6738,0.0234
Acox3,2.493333333,0.0236
Asap3,2.305777778,0.0237
3110082I17Rik,-4.935,0.0238
Cic,2.763333333,0.0238
Skiv2l,-2.2835,0.0238
Olfr498,3.42,0.0239
Rsph3a,2.2042,0.0239
GM10615,4.953333333,0.0239
Grik3,2.35025,0.024
Rprm,4.272,0.0242
Txlng,-0.666571429,0.0243
Sgpp1,1.9186,0.0244
Zfp91,-2.030942857,0.0245
Ndufb9,-4.11,0.0247
Gnrh1,0.00325,0.0248
Olfr847,1.062,0.0248
Ak5,-3.173333333,0.0249
Bicdl1,4.39,0.0249
Ints4,-5.9865,0.0249
Ly96,-3.213375,0.0249
2410017I17Rik,-2.69,0.0252
Fst,-0.472428571,0.0252
Acot5,-3.145,0.0253
Mpo,5.1625,0.0253
Cyp19a1,3.038888889,0.0254
Rasl12,4.035,0.0254
Pacrg,2.883642857,0.0255
Trav14d-3-dv8,-6.416666667,0.0256
Cyb561d2,-0.763716667,0.0257
Mcu,0.463333333,0.0257
BC049352,3.585,0.0258
Chpt1,2.290125,0.0258
Eva1b,0.096,0.0258
Gm3371,-5.31,0.026
Mmp15,-0.9566,0.026
Clic5,-2.2852,0.0261
Diexf,-1.626125,0.0261
Sprr2d,-4.915,0.0261
Mixl1,1.151111111,0.0262
Mrgprb8,2.613,0.0262
Sphkap,3.22,0.0262
Olfr1377,1.086333333,0.0263
Olfr506,-4.91,0.0263
Olfr952,-6.431333333,0.0263
Ssxb5,-5.082,0.0263
Vmn1r78,-2.06232,0.0263
Olfr809,-5.234,0.0266
4933411G06Rik,-3.123333333,0.0267
Samt4,2.5476,0.0267
Scaf4,-0.222,0.0267
Golga1,-2.7115,0.0268
Aff4,7.81,0.0269
Msantd2,3.392333333,0.0269
Nap1l1,-4.6185,0.0269
Rtl9,-2.824,0.0269
Slc35f2,0.1608,0.0269
Spry4,1.217285714,0.0269
Epb42,3.9,0.027
Dhx34,-1.9257,0.0271
Ism2,2.873333333,0.0272
Tspoap1,2.855,0.0272
OLFR1333,3.485,0.0272
Aoc3,3.81,0.0273
Gm10553,4.574333333,0.0274
Zfp664,-2.75425,0.0274
Ttc19,2.8436,0.0275
Clip1,4.96,0.0276
Olfr870,-3.4385,0.0276
Rhox4e,-5.086333333,0.0276
Vim,0.1594,0.0276
Pcsk6,5.886666667,0.0277
Adamtsl5,4.9382,0.0278
Eng,-0.530666667,0.0279
Nfkb1,4.234,0.0279
Notch2,5.0425,0.0279
Fhl1,3.113714286,0.0281
Kti12,-3.97,0.0281
Olfr813,-1.099,0.0281
Prrt1,-4.48175,0.0282
Cntnap5b,-3.906666667,0.0283
Fam187b,-6.407333333,0.0283
Prlh,-1.427,0.0283
Setx,8.075,0.0283
4921508M14Rik,1.0965,0.0284
Tnrc6b,3.743857143,0.0284
Pls3,4.273983333,0.0285
Ctsll3,3.6865,0.0286
Olfr881,2.516,0.0286
Ppp2r2a,-6.04,0.0286
Speer4e,4.51,0.0287
1810055G02Rik,1.210745714,0.0288
Has1,1.155406,0.0288
Olfr313,2.38684,0.0288
Olfr524,2.714333333,0.0288
Olfr678,3.7,0.0288
Smad1,1.489375,0.0288
Vgll4,-1.8449,0.0288
Aaas,1.0000125,0.0289
Acot6,-6.375666667,0.0289
Cir1,-3.030333333,0.0289
Isg20,2.36,0.0289
Washc2,-1.944857143,0.0289
Gm17174,-5.164966667,0.029
Olfr290,-2.36546,0.0291
Cdc42bpb,-3.081428571,0.0292
Nucks1,2.23075,0.0292
Smyd3,-1.980555556,0.0292
Bloc1s3,2.496,0.0294
Foxn2,-1.163,0.0294
Poteg,2.688,0.0294
Olfr486,-3.87,0.0295
Gpr1,4.3445,0.0296
Inpp5d,-1.9275,0.0297
Insrr,3.762857143,0.0297
Mapkap1,-4.86,0.0297
Pak1ip1,-4.893333333,0.0297
Scn4b,1.14225,0.0297
Klri2,3.288333333,0.03
Mycs,-3.248525,0.03
Slc16a6,2.551125,0.03
Maats1,-3.863,0.0301
Olfr536,-5.859666667,0.0302
Psmb9,-2.938,0.0302
Rbm22,-3.4122,0.0303
Tbxa2r,5.533333333,0.0303
Vamp3,3.03,0.0303
Raet1d,-3.499,0.0304
Tgm2,4.007,0.0304
Vmn1r55,-4.906666667,0.0304
Crispld2,3.646666667,0.0305
Hmgcll1,-6.411666667,0.0305
Ostn,-3.8725,0.0305
Trim15,-3.376666667,0.0305
Acss2,2.4627,0.0306
Atmin,-2.8902,0.0306
Cox5a,6.12,0.0306
Mbd4,-1.4336,0.0306
Slc6a8,-3.123777778,0.0306
B230364G03Rik,-2.49225,0.0307
Faim,-3.902333333,0.0307
Kptn,-4.3675,0.0308
Lyz2,-3.38525,0.0308
Masp2,-1.120371429,0.0308
Atf6,3.46028,0.0309
Orc4,-4.256666667,0.0309
Adnp,-3.105375,0.031
Clvs2,-3.38,0.031
Defb23,2.96225,0.031
Otop3,-2.6827,0.031
Rdh16,1.348,0.031
Zscan21,-2.0158,0.031
Dot1l,-3.28,0.0311
Fn3k,1.009625,0.0311
Krtap19-4,4.0036,0.0311
Pbdc1,-0.99325,0.0311
Card19,0.914014286,0.0313
Cebpa,-0.674888889,0.0313
Dmtf1,3.998333333,0.0313
Dsn1,-3.625,0.0314
Fmnl1,-4.76875,0.0314
Svs2,-4.292663333,0.0314
Gmds,-2.323333333,0.0315
Pts,2.061222222,0.0318
Tshr,3.211428571,0.0318
Ublcp1,4.85,0.0319
PIGB,2.35175,0.0319
GM9931,-3.593333333,0.032
Abca14,-0.935,0.0321
Arl6ip5,2.8984,0.0321
Cd72,0.7106,0.0321
Cpeb1,-0.733428571,0.0321
Slc25a5,2.4452,0.0321
OLFR50,-2.0792,0.0321
Dtx2,3.29,0.0322
Far1,1.2675,0.0323
Olfr262,-3.216666667,0.0323
Inpp5k,-4.245,0.0324
Map3k13,3.156,0.0324
Sec14l2,1.71175,0.0324
Spink7,3.968,0.0324
3110009E18Rik,-3.83,0.0325
Nat14,-1.03,0.0326
Nrl,-1.403,0.0326
Papolg,-1.9908,0.0326
Fxr1,-3.51,0.0327
Fabp4,3.303333333,0.0329
Bbc3,3.605714286,0.0331
Ndn,-1.808,0.0331
Acy3,3.3644,0.0333
Car10,2.467,0.0333
Grk5,3.3664,0.0333
Nf2,4.6706,0.0333
Olfr1233,1.839,0.0333
Tm6sf2,3.2682,0.0333
Tnip2,6.13,0.0333
Rhob,2.815,0.0335
Hax1,-3.026666667,0.0336
A630001G21Rik,4.405,0.0337
Fnbp1l,2.1809,0.0337
A930004D18Rik,6.34,0.034
Dynll2,4.716666667,0.034
Igkv5-37,-1.725,0.034
Olfr539,-4.51,0.034
Pebp1,3.234666667,0.034
Rab40c,-2.006666667,0.034
Necab1,-6.7125,0.0341
Nkain2,-5.34,0.0341
Cntn6,-3.445,0.0342
Vsx1,-1.219777778,0.0342
Gltpd2,-3.406666667,0.0344
Nat8f2,6.345,0.0344
Nfam1,-2.25,0.0344
Nkpd1,1.436,0.0345
Topaz1,-6.672,0.0345
Grap2,-1.6194,0.0346
G6pdx,-3.796666667,0.0348
Fcrlb,0.045333333,0.035
Vmn1r235,-5.13825,0.0353
Cpne3,2.755333333,0.0354
Lama5,-2.86,0.0354
Muc3a,3.799833333,0.0354
Casp3,4.1718,0.0356
Ighv2-9,-2.053333333,0.0356
Etnk2,2.230222222,0.0357
Lats2,1.326,0.0357
Lmtk2,-2.739666667,0.0357
Nectin1,-0.50655,0.0357
Olfr520,-0.5672,0.0357
1500015O10Rik,-3.81615,0.0358
Lmod2,3.147,0.0358
Tmem88b,-6.56815,0.0358
Zfp595,-0.700444444,0.0359
Glrx3,-5.404333333,0.036
H2-D1,3.5275,0.036
Pik3r5,-2.260555556,0.036
2600006K01Rik,-2.8475,0.0361
Slc25a1,3.383,0.0361
Gigyf1,3.048666667,0.0362
Slx1b,-0.59,0.0362
Ankrd53,-6.5666,0.0363
Fyb2,-3.834,0.0363
Kcnk6,2.785,0.0364
Ppp1r15b,2.4775,0.0364
Gm28041,-3.92,0.0365
Olfr353,-1.81475,0.0366
Olfr549,3.6605,0.0366
OLFR1080,-2.3872,0.0366
Ccnk,-4.16,0.0367
Krt8,2.104333333,0.0368
Vars,-3.409,0.0369
Cfap97,-6.123333333,0.037
Gm17511,-4.506333333,0.037
Actl7a,-4.198,0.0371
Tmem40,-2.806,0.0371
Pds5a,-0.58,0.0372
Brms1l,-0.320666667,0.0373
Cables2,-4.155,0.0374
Nrp2,-1.969857143,0.0374
Olfr788,-4.131,0.0374
Brd9,-2.1066875,0.0375
Maz,2.61125,0.0375
Mtor,-3.004,0.0375
Rpl21,-5.195,0.0375
Cdk5rap3,-0.315,0.0377
Nlrp2,-4.125,0.0377
Plxna2,3.826,0.0377
Pspc1,1.810666667,0.0377
Rhog,-4.085,0.0377
